order_id,date,customer_id,category,product,amount,status
ORD-000372,2024-08-22,4744,Home & Garden,Sofa,464.16,COMPLETED
ORD-000373,2024-04-28,2959,Books,Comic,355.83,PENDING
ORD-000374,2024-06-20,4871,Books,Textbook,34.59,RETURNED
ORD-000375,2024-06-11,2124,Home & Garden,Chair,301.01,COMPLETED
ORD-000376,2024-12-27,3653,Electronics,Smartphone,77.06,CANCELLED
ORD-000377,2024-11-15,2387,Electronics,Smartphone,25.91,COMPLETED
ORD-000378,2024-07-17,4086,Home & Garden,Sofa,477.55,COMPLETED
ORD-000379,2024-03-29,4841,Toys,Lego Set,37.54,COMPLETED
ORD-000380,2024-05-23,2989,Books,Novel,84.64,COMPLETED
ORD-000381,2024-05-27,4386,Electronics,Monitor,181.37,RETURNED
ORD-000382,2024-07-20,1777,Books,Comic,91.11,COMPLETED
ORD-000383,2024-12-25,1692,Toys,Doll,272.2,COMPLETED
ORD-000384,2024-12-20,1623,Books,Cookbook,289.56,COMPLETED
ORD-000385,2024-09-30,2764,Electronics,Smartphone,374.8,COMPLETED
ORD-000386,2024-05-08,1157,Books,Cookbook,253.36,COMPLETED
ORD-000387,2024-06-14,2443,Toys,Doll,165.99,COMPLETED
ORD-000388,2024-10-18,3916,Electronics,Monitor,389.19,COMPLETED
ORD-000389,2024-12-29,1435,Books,Cookbook,19.15,COMPLETED
ORD-000390,2024-08-24,3778,Electronics,Monitor,488.23,COMPLETED
ORD-000391,2024-05-12,2833,Home & Garden,Lamp,381.77,RETURNED
ORD-000392,2024-12-06,3895,Clothing,Jacket,63.05,PENDING
ORD-000393,2024-03-18,1787,Books,Textbook,458.57,COMPLETED
ORD-000394,2024-01-26,2128,Clothing,Sneakers,128.73,COMPLETED
ORD-000395,2024-08-15,1153,Clothing,Sneakers,438.44,COMPLETED
ORD-000396,2024-12-13,1132,Home & Garden,Sofa,120.86,CANCELLED
ORD-000397,2024-06-02,2497,Home & Garden,Chair,64.74,RETURNED
ORD-000398,2024-03-11,1070,Clothing,T-Shirt,472.81,COMPLETED
ORD-000399,2024-03-17,1633,Clothing,T-Shirt,88.96,COMPLETED
ORD-000400,2024-05-27,1674,Electronics,Monitor,308.58,PENDING
ORD-000401,2024-08-07,1037,Electronics,Monitor,395.45,COMPLETED
ORD-000402,2024-10-27,4927,Electronics,Monitor,265.27,COMPLETED
ORD-000403,2024-07-26,1226,Toys,Action Figure,373.44,COMPLETED
ORD-000404,2024-09-14,2223,Toys,Action Figure,312.45,COMPLETED
ORD-000405,2024-04-29,4618,Clothing,Jacket,199.88,COMPLETED
ORD-000406,2024-01-17,3911,Home & Garden,Chair,359.14,COMPLETED
ORD-000407,2024-04-02,4883,Clothing,Jacket,261.35,COMPLETED
ORD-000408,2024-07-07,2959,Home & Garden,Sofa,164.27,COMPLETED
ORD-000409,2024-10-29,3065,Clothing,Jeans,279.57,COMPLETED
ORD-000410,2024-04-18,4550,Toys,Action Figure,358.44,COMPLETED
ORD-000411,2024-03-21,2976,Home & Garden,Table,254.06,RETURNED
ORD-000412,2024-10-10,4592,Clothing,Jeans,444.87,CANCELLED
ORD-000413,2024-08-04,3678,Home & Garden,Lamp,236.1,PENDING
ORD-000414,2024-01-24,3988,Home & Garden,Sofa,204.22,RETURNED
ORD-000415,2024-08-03,4306,Books,Cookbook,257.67,COMPLETED
ORD-000416,2024-12-04,4736,Books,Cookbook,43.38,COMPLETED
ORD-000417,2024-02-18,2282,Clothing,T-Shirt,168.38,COMPLETED
ORD-000418,2024-04-19,2627,Books,Textbook,319.58,COMPLETED
ORD-000419,2024-03-11,3556,Toys,Board Game,92.32,COMPLETED
ORD-000420,2024-08-16,3426,Books,Textbook,487.67,COMPLETED
ORD-000421,2024-05-16,4883,Home & Garden,Lamp,347.44,COMPLETED
ORD-000422,2024-10-02,3622,Clothing,Jeans,428.35,COMPLETED
ORD-000423,2024-04-03,1914,Home & Garden,Sofa,279.8,COMPLETED
ORD-000424,2024-08-11,1072,Toys,Doll,257.14,COMPLETED
ORD-000425,2024-03-17,1165,Electronics,Monitor,32.12,COMPLETED
ORD-000426,2024-02-05,4231,Toys,Doll,273.44,COMPLETED
ORD-000427,2024-01-19,1135,Books,Comic,61.77,COMPLETED
ORD-000428,2024-12-04,3845,Books,Cookbook,312.81,CANCELLED
ORD-000429,2024-02-22,3260,Home & Garden,Chair,295.72,PENDING
ORD-000430,2024-01-08,3549,Clothing,Jeans,13.84,COMPLETED
ORD-000431,2024-02-16,1108,Home & Garden,Chair,14.44,COMPLETED
ORD-000432,2024-05-07,3877,Toys,Lego Set,238.37,PENDING
ORD-000433,2024-01-16,4004,Electronics,Laptop,407.13,COMPLETED
ORD-000434,2024-12-20,3467,Electronics,Laptop,163.09,COMPLETED
ORD-000435,2024-08-29,3996,Toys,Doll,423.32,COMPLETED
ORD-000436,2024-11-24,2549,Toys,Doll,188.55,RETURNED
ORD-000437,2024-01-03,4532,Electronics,Smartphone,19.18,COMPLETED
ORD-000438,2024-07-06,1409,Home & Garden,Chair,43.37,RETURNED
ORD-000439,2024-02-01,4738,Home & Garden,Chair,335.52,CANCELLED
ORD-000440,2024-01-29,3652,Clothing,Jacket,53.79,COMPLETED
ORD-000441,2024-03-14,2550,Home & Garden,Chair,336.15,COMPLETED
ORD-000442,2024-01-12,4913,Home & Garden,Table,447.75,CANCELLED
ORD-000443,2024-04-07,4902,Books,Comic,73.76,COMPLETED
ORD-000444,2024-02-12,4876,Clothing,T-Shirt,253.28,COMPLETED
ORD-000445,2024-01-31,2947,Home & Garden,Lamp,60.53,COMPLETED
ORD-000446,2024-12-29,2042,Home & Garden,Lamp,133.8,COMPLETED
ORD-000447,2024-10-05,3651,Books,Cookbook,342.83,COMPLETED
ORD-000448,2024-10-30,1005,Home & Garden,Sofa,456.84,PENDING
ORD-000449,2024-07-16,1021,Books,Textbook,27.03,RETURNED
ORD-000450,2024-07-26,3784,Home & Garden,Table,377.68,COMPLETED
ORD-000451,2024-01-14,3182,Electronics,Smartphone,475.2,RETURNED
ORD-000452,2024-10-29,3841,Clothing,Sneakers,83.68,RETURNED
ORD-000453,2024-03-14,3254,Electronics,Headphones,484.42,COMPLETED
ORD-000454,2024-04-06,1358,Home & Garden,Sofa,69.43,COMPLETED
ORD-000455,2024-12-10,4156,Books,Comic,327.51,RETURNED
ORD-000456,2024-08-05,1732,Toys,Board Game,61.16,COMPLETED
ORD-000457,2024-06-01,4945,Electronics,Smartphone,410.3,PENDING
ORD-000458,2024-08-06,1508,Clothing,Sneakers,231.5,COMPLETED
ORD-000459,2024-09-24,2391,Home & Garden,Lamp,181.58,COMPLETED
ORD-000460,2024-12-10,4455,Electronics,Smartphone,212.37,COMPLETED
ORD-000461,2024-05-01,3386,Toys,Board Game,428.8,CANCELLED
ORD-000462,2024-10-26,1991,Books,Novel,343.08,COMPLETED
ORD-000463,2024-06-20,2399,Home & Garden,Sofa,66.93,COMPLETED
ORD-000464,2024-04-25,3462,Home & Garden,Chair,35.92,COMPLETED
ORD-000465,2024-10-08,4124,Electronics,Monitor,359.31,COMPLETED
ORD-000466,2024-04-22,4313,Books,Cookbook,103.93,PENDING
ORD-000467,2024-08-04,1237,Electronics,Headphones,462.97,COMPLETED
ORD-000468,2024-02-26,4540,Home & Garden,Sofa,305.32,COMPLETED
ORD-000469,2024-04-27,2059,Home & Garden,Table,155.39,RETURNED
ORD-000470,2024-09-04,2863,Toys,Board Game,488.21,COMPLETED
ORD-000471,2024-05-02,1337,Home & Garden,Sofa,341.83,RETURNED
ORD-000472,2024-05-19,2859,Books,Novel,240.17,RETURNED
ORD-000473,2024-01-24,3294,Home & Garden,Table,12.39,COMPLETED
ORD-000474,2024-05-22,1145,Home & Garden,Chair,217.4,COMPLETED
ORD-000475,2024-09-20,3190,Home & Garden,Sofa,469.05,COMPLETED
ORD-000476,2024-06-08,2057,Electronics,Smartphone,86.17,RETURNED
ORD-000477,2024-09-11,3209,Electronics,Laptop,366.38,COMPLETED
ORD-000478,2024-02-04,1473,Home & Garden,Lamp,196.46,COMPLETED
ORD-000479,2024-05-06,2435,Toys,Doll,254.47,COMPLETED
ORD-000480,2024-12-11,3617,Clothing,T-Shirt,82.99,COMPLETED
ORD-000481,2024-08-11,1760,Electronics,Monitor,379.36,COMPLETED
ORD-000482,2024-05-27,3050,Toys,Action Figure,394.44,COMPLETED
ORD-000483,2024-02-06,1372,Toys,Action Figure,377.15,CANCELLED
ORD-000484,2024-10-06,3055,Clothing,Jeans,293.55,COMPLETED
ORD-000485,2024-10-11,2667,Books,Novel,163.14,COMPLETED
ORD-000486,2024-01-21,3977,Books,Novel,175.0,COMPLETED
ORD-000487,2024-05-06,1996,Clothing,Jacket,203.56,COMPLETED
ORD-000488,2024-10-09,1373,Toys,Doll,147.58,COMPLETED
ORD-000489,2024-07-21,3090,Toys,Doll,499.92,COMPLETED
ORD-000490,2024-10-04,1523,Clothing,Jacket,431.0,COMPLETED
ORD-000491,2024-08-17,3813,Toys,Lego Set,358.71,RETURNED
ORD-000492,2024-02-27,1127,Books,Comic,50.63,COMPLETED
ORD-000493,2024-06-14,1540,Home & Garden,Table,37.89,COMPLETED
ORD-000494,2024-07-03,2164,Toys,Board Game,129.2,COMPLETED
ORD-000495,2024-06-17,4068,Electronics,Laptop,480.94,COMPLETED
ORD-000496,2024-12-19,2906,Electronics,Smartphone,228.69,COMPLETED
ORD-000497,2024-12-19,2854,Home & Garden,Lamp,173.16,CANCELLED
ORD-000498,2024-11-10,3747,Home & Garden,Chair,424.46,RETURNED
ORD-000499,2024-11-22,3455,Clothing,Sneakers,323.95,COMPLETED
ORD-000500,2024-05-20,4425,Toys,Doll,83.37,COMPLETED
ORD-000501,2024-12-25,2541,Toys,Lego Set,310.53,COMPLETED
ORD-000502,2024-11-10,4438,Books,Cookbook,305.52,COMPLETED
ORD-000503,2024-01-03,1242,Electronics,Laptop,344.74,COMPLETED
ORD-000504,2024-05-06,3376,Books,Textbook,174.24,COMPLETED
ORD-000505,2024-09-22,4648,Books,Comic,496.68,COMPLETED
ORD-000506,2024-02-01,3698,Home & Garden,Sofa,100.42,COMPLETED
ORD-000507,2024-04-12,3532,Books,Textbook,410.59,COMPLETED
ORD-000508,2024-05-17,1287,Toys,Lego Set,205.93,COMPLETED
ORD-000509,2024-11-03,3492,Clothing,T-Shirt,110.46,COMPLETED
ORD-000510,2024-06-20,3339,Toys,Action Figure,456.15,CANCELLED
ORD-000511,2024-12-02,1774,Home & Garden,Lamp,28.47,COMPLETED
ORD-000512,2024-05-03,3468,Books,Cookbook,207.23,COMPLETED
ORD-000513,2024-04-24,3260,Toys,Doll,377.08,COMPLETED
ORD-000514,2024-04-21,3041,Home & Garden,Lamp,219.04,COMPLETED
ORD-000515,2024-05-04,2913,Toys,Doll,367.03,COMPLETED
ORD-000516,2024-11-02,1363,Electronics,Headphones,231.21,COMPLETED
ORD-000517,2024-01-07,1783,Electronics,Smartphone,101.62,COMPLETED
ORD-000518,2024-01-23,1477,Home & Garden,Chair,374.8,COMPLETED
ORD-000519,2024-03-07,1074,Toys,Board Game,231.76,COMPLETED
ORD-000520,2024-11-22,3200,Books,Comic,181.61,PENDING
ORD-000521,2024-07-14,2070,Books,Novel,295.56,COMPLETED
ORD-000522,2024-02-17,2710,Books,Novel,346.02,COMPLETED
ORD-000523,2024-04-17,2619,Books,Novel,256.38,COMPLETED
ORD-000524,2024-10-29,1702,Toys,Action Figure,254.41,CANCELLED
ORD-000525,2024-09-26,1346,Toys,Action Figure,250.66,PENDING
ORD-000526,2024-05-27,2933,Clothing,Sneakers,225.54,COMPLETED
ORD-000527,2024-12-01,4825,Toys,Board Game,383.63,PENDING
ORD-000528,2024-02-06,3378,Clothing,Jeans,331.07,COMPLETED
ORD-000529,2024-12-29,3854,Electronics,Headphones,499.21,COMPLETED
ORD-000530,2024-01-15,2725,Books,Comic,313.78,COMPLETED
ORD-000531,2024-03-18,2201,Clothing,T-Shirt,469.72,COMPLETED
ORD-000532,2024-04-23,2299,Home & Garden,Table,364.68,COMPLETED
ORD-000533,2024-04-13,2540,Toys,Action Figure,315.54,COMPLETED
ORD-000534,2024-11-04,3353,Clothing,T-Shirt,276.28,CANCELLED
ORD-000535,2024-02-28,4610,Clothing,Jacket,94.43,CANCELLED
ORD-000536,2024-04-19,1229,Electronics,Laptop,106.89,COMPLETED
ORD-000537,2024-11-21,4730,Toys,Board Game,166.44,COMPLETED
ORD-000538,2024-04-09,3990,Electronics,Laptop,357.89,PENDING
ORD-000539,2024-05-29,3967,Clothing,Sneakers,36.55,COMPLETED
ORD-000540,2024-06-16,1129,Electronics,Laptop,422.51,COMPLETED
ORD-000541,2024-01-13,1580,Home & Garden,Sofa,169.48,CANCELLED
ORD-000542,2024-02-18,3536,Home & Garden,Table,216.13,COMPLETED
ORD-000543,2024-05-27,3381,Books,Textbook,203.8,COMPLETED
ORD-000544,2024-12-23,4581,Books,Textbook,61.78,PENDING
ORD-000545,2024-05-02,3297,Clothing,Sneakers,202.61,COMPLETED
ORD-000546,2024-12-20,2541,Clothing,Jacket,473.27,RETURNED
ORD-000547,2024-05-12,3744,Electronics,Laptop,63.39,COMPLETED
ORD-000548,2024-05-27,1714,Clothing,Jeans,218.96,CANCELLED
ORD-000549,2024-03-09,4891,Home & Garden,Chair,388.83,COMPLETED
ORD-000550,2024-05-28,1428,Electronics,Smartphone,205.6,RETURNED
ORD-000551,2024-10-10,3574,Home & Garden,Sofa,284.31,COMPLETED
ORD-000552,2024-12-05,4479,Home & Garden,Table,365.35,COMPLETED
ORD-000553,2024-12-05,3924,Books,Textbook,260.83,RETURNED
ORD-000554,2024-05-20,2300,Clothing,Jeans,220.66,COMPLETED
ORD-000555,2024-08-22,2849,Books,Comic,110.97,RETURNED
ORD-000556,2024-02-15,2569,Electronics,Monitor,93.99,CANCELLED
ORD-000557,2024-11-03,1513,Clothing,Jeans,377.92,COMPLETED
ORD-000558,2024-11-23,2543,Home & Garden,Sofa,234.53,COMPLETED
ORD-000559,2024-12-18,1716,Electronics,Headphones,127.89,COMPLETED
ORD-000560,2024-07-22,1841,Toys,Action Figure,52.74,COMPLETED
ORD-000561,2024-06-03,3912,Books,Novel,383.77,COMPLETED
ORD-000562,2024-08-20,2373,Electronics,Laptop,377.3,COMPLETED
ORD-000563,2024-01-12,1654,Clothing,T-Shirt,86.83,COMPLETED
ORD-000564,2024-05-27,2477,Electronics,Monitor,330.36,RETURNED
ORD-000565,2024-02-14,4340,Clothing,Jeans,131.16,COMPLETED
ORD-000566,2024-11-29,1417,Books,Novel,382.36,COMPLETED
ORD-000567,2024-11-07,4548,Toys,Action Figure,23.09,CANCELLED
ORD-000568,2024-02-28,2937,Home & Garden,Chair,309.4,COMPLETED
ORD-000569,2024-03-26,4153,Books,Textbook,316.93,COMPLETED
ORD-000570,2024-01-30,3171,Toys,Doll,170.89,COMPLETED
ORD-000571,2024-04-14,1389,Home & Garden,Chair,174.67,COMPLETED
ORD-000572,2024-06-07,4776,Home & Garden,Sofa,309.93,COMPLETED
ORD-000573,2024-07-29,2586,Home & Garden,Lamp,104.48,RETURNED
ORD-000574,2024-05-19,3778,Toys,Action Figure,60.48,RETURNED
ORD-000575,2024-09-18,1730,Home & Garden,Chair,422.91,RETURNED
ORD-000576,2024-06-26,3085,Books,Cookbook,193.38,COMPLETED
ORD-000577,2024-10-20,4078,Clothing,Sneakers,29.62,PENDING
ORD-000578,2024-03-26,1819,Books,Novel,84.12,COMPLETED
ORD-000579,2024-08-03,1754,Toys,Lego Set,285.71,CANCELLED
ORD-000580,2024-11-13,4906,Books,Comic,179.83,COMPLETED
ORD-000581,2024-04-26,4445,Electronics,Headphones,93.65,COMPLETED
ORD-000582,2024-08-24,1625,Clothing,T-Shirt,28.29,RETURNED
ORD-000583,2024-07-04,1085,Clothing,Jeans,218.48,RETURNED
ORD-000584,2024-02-22,3212,Home & Garden,Table,440.22,COMPLETED
ORD-000585,2024-04-02,2930,Toys,Doll,168.04,RETURNED
ORD-000586,2024-06-09,2860,Electronics,Smartphone,204.61,COMPLETED
ORD-000587,2024-08-05,3878,Books,Textbook,454.39,COMPLETED
ORD-000588,2024-03-19,4879,Books,Textbook,396.42,COMPLETED
ORD-000589,2024-08-31,1530,Home & Garden,Table,73.18,CANCELLED
ORD-000590,2024-12-23,4288,Toys,Doll,452.8,PENDING
ORD-000591,2024-07-11,1243,Home & Garden,Sofa,327.38,COMPLETED
ORD-000592,2024-06-27,2780,Clothing,Sneakers,379.88,COMPLETED
ORD-000593,2024-08-07,1358,Toys,Board Game,423.47,COMPLETED
ORD-000594,2024-06-25,4965,Clothing,T-Shirt,237.06,PENDING
ORD-000595,2024-05-05,3306,Home & Garden,Chair,302.85,COMPLETED
ORD-000596,2024-07-22,3112,Books,Comic,381.37,RETURNED
ORD-000597,2024-11-05,4000,Books,Cookbook,55.13,COMPLETED
ORD-000598,2024-09-05,1788,Books,Comic,77.35,COMPLETED
ORD-000599,2024-05-01,2632,Home & Garden,Lamp,79.41,PENDING
ORD-000600,2024-12-11,2504,Electronics,Headphones,454.7,COMPLETED
ORD-000601,2024-07-25,4936,Books,Comic,429.96,COMPLETED
ORD-000602,2024-09-09,4754,Electronics,Headphones,247.94,COMPLETED
ORD-000603,2024-03-17,4537,Books,Novel,264.91,COMPLETED
ORD-000604,2024-12-26,4832,Home & Garden,Chair,155.26,COMPLETED
ORD-000605,2024-06-17,3483,Clothing,Jeans,406.26,RETURNED
ORD-000606,2024-02-08,1317,Clothing,T-Shirt,328.22,CANCELLED
ORD-000607,2024-04-05,3569,Toys,Lego Set,43.58,COMPLETED
ORD-000608,2024-08-26,2748,Books,Novel,375.66,COMPLETED
ORD-000609,2024-01-25,4853,Clothing,T-Shirt,456.52,CANCELLED
ORD-000610,2024-09-29,4529,Electronics,Headphones,163.86,PENDING
ORD-000611,2024-04-05,1793,Electronics,Laptop,178.24,COMPLETED
ORD-000612,2024-02-23,1585,Home & Garden,Sofa,108.12,CANCELLED
ORD-000613,2024-01-06,1595,Clothing,T-Shirt,37.08,RETURNED
ORD-000614,2024-07-19,4561,Toys,Board Game,214.02,COMPLETED
ORD-000615,2024-12-06,4209,Toys,Lego Set,486.14,CANCELLED
ORD-000616,2024-11-29,3110,Toys,Board Game,444.32,COMPLETED
ORD-000617,2024-09-14,3165,Books,Textbook,30.28,CANCELLED
ORD-000618,2024-03-09,2790,Electronics,Headphones,313.41,COMPLETED
ORD-000619,2024-10-08,2382,Toys,Doll,274.05,COMPLETED
ORD-000620,2024-11-19,3843,Electronics,Monitor,447.3,COMPLETED
ORD-000621,2024-12-17,3879,Electronics,Smartphone,457.96,PENDING
ORD-000622,2024-07-02,4711,Home & Garden,Sofa,39.81,PENDING
ORD-000623,2024-12-25,2569,Toys,Action Figure,307.64,COMPLETED
ORD-000624,2024-02-01,4172,Books,Cookbook,91.98,COMPLETED
ORD-000625,2024-09-05,1031,Books,Novel,244.36,COMPLETED
ORD-000626,2024-11-04,2724,Toys,Action Figure,182.84,PENDING
ORD-000627,2024-01-13,4085,Books,Novel,220.71,COMPLETED
ORD-000628,2024-11-02,1698,Books,Comic,389.51,CANCELLED
ORD-000629,2024-12-26,1434,Home & Garden,Sofa,288.64,COMPLETED
ORD-000630,2024-07-16,1202,Books,Comic,472.26,COMPLETED
ORD-000631,2024-09-19,4379,Clothing,Jeans,292.7,COMPLETED
ORD-000632,2024-03-26,1716,Toys,Action Figure,115.74,COMPLETED
ORD-000633,2024-06-01,2677,Books,Novel,19.24,COMPLETED
ORD-000634,2024-07-28,3940,Electronics,Monitor,335.95,COMPLETED
ORD-000635,2024-10-02,2076,Clothing,T-Shirt,419.0,RETURNED
ORD-000636,2024-06-13,2377,Electronics,Laptop,350.36,COMPLETED
ORD-000637,2024-04-10,2879,Home & Garden,Table,290.27,COMPLETED
ORD-000638,2024-05-23,3945,Home & Garden,Sofa,186.2,COMPLETED
ORD-000639,2024-01-21,4028,Books,Comic,101.54,COMPLETED
ORD-000640,2024-06-21,2869,Toys,Doll,278.86,COMPLETED
ORD-000641,2024-02-09,4110,Toys,Action Figure,475.52,RETURNED
ORD-000642,2024-09-15,4024,Home & Garden,Chair,486.27,COMPLETED
ORD-000643,2024-01-03,1792,Books,Textbook,98.92,PENDING
ORD-000644,2024-06-09,2992,Clothing,Jeans,472.54,COMPLETED
ORD-000645,2024-05-02,3438,Toys,Lego Set,271.91,COMPLETED
ORD-000646,2024-11-24,1310,Electronics,Laptop,322.75,COMPLETED
ORD-000647,2024-02-16,3913,Clothing,Jacket,422.14,COMPLETED
ORD-000648,2024-03-07,3718,Electronics,Monitor,47.1,COMPLETED
ORD-000649,2024-08-28,1375,Clothing,Jeans,349.53,COMPLETED
ORD-000650,2024-04-27,2336,Electronics,Smartphone,155.02,COMPLETED
ORD-000651,2024-07-26,2296,Books,Textbook,477.12,PENDING
ORD-000652,2024-09-07,4703,Books,Novel,375.14,PENDING
ORD-000653,2024-03-04,4211,Electronics,Headphones,372.49,COMPLETED
ORD-000654,2024-01-29,1671,Home & Garden,Lamp,377.23,COMPLETED
ORD-000655,2024-02-05,4977,Books,Cookbook,68.31,COMPLETED
ORD-000656,2024-05-22,3843,Toys,Board Game,284.94,RETURNED
ORD-000657,2024-05-02,2471,Toys,Board Game,102.34,COMPLETED
ORD-000658,2024-04-01,3571,Clothing,T-Shirt,77.38,CANCELLED
ORD-000659,2024-06-02,2658,Electronics,Laptop,358.15,COMPLETED
ORD-000660,2024-02-22,4295,Clothing,Sneakers,425.49,PENDING
ORD-000661,2024-01-19,4327,Toys,Lego Set,453.4,PENDING
ORD-000662,2024-12-27,4215,Home & Garden,Chair,302.66,COMPLETED
ORD-000663,2024-03-15,1754,Toys,Board Game,166.1,COMPLETED
ORD-000664,2024-08-02,4069,Toys,Action Figure,20.76,COMPLETED
ORD-000665,2024-12-10,3900,Books,Cookbook,63.11,COMPLETED
ORD-000666,2024-12-08,4444,Books,Novel,374.9,COMPLETED
ORD-000667,2024-04-07,2677,Clothing,T-Shirt,61.43,COMPLETED
ORD-000668,2024-06-05,3572,Clothing,Sneakers,227.2,COMPLETED
ORD-000669,2024-10-04,1683,Electronics,Laptop,344.33,COMPLETED
ORD-000670,2024-11-09,2391,Toys,Board Game,259.73,COMPLETED
ORD-000671,2024-11-06,4031,Home & Garden,Sofa,359.07,COMPLETED
ORD-000672,2024-03-11,2620,Home & Garden,Chair,471.11,COMPLETED
ORD-000673,2024-06-23,1569,Electronics,Headphones,106.2,COMPLETED
ORD-000674,2024-10-15,3099,Clothing,Jacket,364.52,COMPLETED
ORD-000675,2024-05-22,1462,Books,Textbook,167.39,COMPLETED
ORD-000676,2024-07-02,2486,Electronics,Headphones,298.99,COMPLETED
ORD-000677,2024-02-24,4709,Electronics,Monitor,365.22,COMPLETED
ORD-000678,2024-04-20,2760,Toys,Doll,213.0,COMPLETED
ORD-000679,2024-01-18,4422,Home & Garden,Chair,22.84,CANCELLED
ORD-000680,2024-03-24,4043,Toys,Board Game,364.84,COMPLETED
ORD-000681,2024-02-17,4481,Clothing,Jeans,488.01,COMPLETED
ORD-000682,2024-01-20,3249,Electronics,Laptop,402.17,COMPLETED
ORD-000683,2024-04-29,3111,Home & Garden,Sofa,287.75,COMPLETED
ORD-000684,2024-04-18,3083,Clothing,Sneakers,343.48,PENDING
ORD-000685,2024-12-29,3277,Books,Cookbook,461.54,COMPLETED
ORD-000686,2024-05-22,4607,Clothing,T-Shirt,420.63,COMPLETED
ORD-000687,2024-12-05,1605,Home & Garden,Lamp,262.52,COMPLETED
ORD-000688,2024-04-15,2492,Electronics,Headphones,400.97,PENDING
ORD-000689,2024-04-28,4387,Electronics,Monitor,235.19,COMPLETED
ORD-000690,2024-08-17,2030,Clothing,Sneakers,284.7,CANCELLED
ORD-000691,2024-08-07,4971,Home & Garden,Table,431.61,CANCELLED
ORD-000692,2024-09-17,1239,Toys,Action Figure,218.17,CANCELLED
ORD-000693,2024-05-13,4424,Home & Garden,Lamp,89.58,PENDING
ORD-000694,2024-04-28,2662,Home & Garden,Lamp,25.64,COMPLETED
ORD-000695,2024-11-01,3810,Books,Cookbook,88.36,COMPLETED
ORD-000696,2024-04-16,4884,Books,Cookbook,437.9,RETURNED
ORD-000697,2024-11-04,4940,Books,Cookbook,183.29,CANCELLED
ORD-000698,2024-08-11,2345,Home & Garden,Sofa,119.63,RETURNED
ORD-000699,2024-06-15,1581,Electronics,Laptop,322.41,COMPLETED
ORD-000700,2024-12-22,2352,Electronics,Smartphone,290.14,COMPLETED
ORD-000701,2024-10-13,3226,Clothing,Jacket,167.21,COMPLETED
ORD-000702,2024-08-17,1506,Home & Garden,Chair,216.7,COMPLETED
ORD-000703,2024-05-09,3555,Home & Garden,Table,140.37,PENDING
ORD-000704,2024-03-14,4267,Clothing,Jeans,422.15,COMPLETED
ORD-000705,2024-09-27,2672,Home & Garden,Chair,227.89,COMPLETED
ORD-000706,2024-07-28,3479,Electronics,Headphones,81.66,RETURNED
ORD-000707,2024-09-08,4383,Clothing,T-Shirt,278.63,COMPLETED
ORD-000708,2024-09-27,3460,Home & Garden,Table,125.65,COMPLETED
ORD-000709,2024-10-10,1238,Toys,Action Figure,214.77,COMPLETED
ORD-000710,2024-03-13,2712,Books,Novel,51.08,COMPLETED
ORD-000711,2024-08-20,3638,Toys,Doll,122.87,COMPLETED
ORD-000712,2024-12-22,2019,Electronics,Headphones,124.27,COMPLETED
ORD-000713,2024-02-06,3302,Clothing,Sneakers,92.43,COMPLETED
ORD-000714,2024-07-24,1222,Toys,Doll,221.03,CANCELLED
ORD-000715,2024-10-27,2970,Electronics,Monitor,135.2,COMPLETED
ORD-000716,2024-05-14,1908,Clothing,Jacket,131.08,PENDING
ORD-000717,2024-12-23,3221,Toys,Board Game,201.37,CANCELLED
ORD-000718,2024-11-16,4540,Books,Textbook,269.7,RETURNED
ORD-000719,2024-01-05,4128,Clothing,Jacket,394.87,CANCELLED
ORD-000720,2024-04-30,3903,Electronics,Smartphone,18.47,RETURNED
ORD-000721,2024-05-16,4129,Books,Novel,242.56,CANCELLED
ORD-000722,2024-10-26,3397,Toys,Board Game,148.99,CANCELLED
ORD-000723,2024-06-18,3244,Home & Garden,Chair,67.09,COMPLETED
ORD-000724,2024-03-05,2787,Clothing,Jacket,285.99,COMPLETED
ORD-000725,2024-04-12,4124,Books,Textbook,114.93,COMPLETED
ORD-000726,2024-11-10,3315,Electronics,Headphones,254.93,COMPLETED
ORD-000727,2024-06-29,3711,Books,Textbook,380.86,COMPLETED
ORD-000728,2024-07-27,4891,Clothing,T-Shirt,483.22,COMPLETED
ORD-000729,2024-01-24,2681,Toys,Board Game,25.92,COMPLETED
ORD-000730,2024-07-29,1228,Books,Novel,456.87,CANCELLED
ORD-000731,2024-04-07,2269,Electronics,Monitor,444.13,COMPLETED
ORD-000732,2024-02-01,2853,Toys,Board Game,91.87,COMPLETED
ORD-000733,2024-01-27,3425,Electronics,Headphones,304.34,COMPLETED
ORD-000734,2024-11-24,2761,Home & Garden,Lamp,400.49,RETURNED
ORD-000735,2024-01-13,2176,Clothing,T-Shirt,416.12,PENDING
ORD-000736,2024-11-10,3978,Home & Garden,Chair,459.5,COMPLETED
ORD-000737,2024-11-22,3161,Clothing,Sneakers,359.08,COMPLETED
ORD-000738,2024-08-23,1689,Toys,Action Figure,153.05,COMPLETED
ORD-000739,2024-12-18,3964,Toys,Doll,423.0,COMPLETED
ORD-000740,2024-08-13,2324,Electronics,Smartphone,180.46,RETURNED
ORD-000741,2024-05-20,2956,Home & Garden,Lamp,378.16,COMPLETED
ORD-000742,2024-09-23,3973,Toys,Doll,219.23,RETURNED
ORD-000743,2024-12-14,1780,Toys,Lego Set,70.94,COMPLETED
